user_id,name,email,US_state,Gender,Item_id,Rating,datetime
56,Edwards,charleswilliams@yahoo.com,SF,F,8,3,"(datetime.datetime(1994, 3, 3, 5, 1, 52), 2347.8641821604815)"
43,Johnson,robertgentry@hotmail.com,MA,F,1,2,"(datetime.datetime(1994, 3, 3, 6, 1, 52), 3145.0710065955946)"
86,Lozano,kathleen34@hotmail.com,Texas,M,13,3,"(datetime.datetime(1994, 3, 3, 7, 1, 52), 1832.2456922875342)"
61,King,nlopez@gmail.com,Texas,F,1,2,"(datetime.datetime(1994, 3, 3, 8, 1, 52), 2901.9072805198894)"
34,Underwood,michaelpearson@yahoo.com,SF,M,5,3,"(datetime.datetime(1994, 3, 3, 9, 1, 52), 3222.5681521563397)"
49,Rowe,stevencampbell@gmail.com,Texas,M,15,2,"(datetime.datetime(1994, 3, 3, 10, 1, 52), 1193.420709691893)"
52,Martin,darrell37@hotmail.com,Texas,M,6,2,"(datetime.datetime(1994, 3, 3, 11, 1, 52), 3078.6783628479834)"
68,Rangel,kathleen81@gmail.com,SF,F,8,1,"(datetime.datetime(1994, 3, 3, 12, 1, 52), 1620.380891652678)"
85,Moss,wheelerjames@yahoo.com,MA,F,8,2,"(datetime.datetime(1994, 3, 3, 13, 1, 52), 3592.1692183836158)"
94,Lawrence,bali@gmail.com,Texas,M,1,5,"(datetime.datetime(1994, 3, 3, 14, 1, 52), 1107.0641611088959)"
46,Johnson,terryclayton@gmail.com,SF,F,14,2,"(datetime.datetime(1994, 3, 3, 15, 1, 52), 3204.578447438654)"
87,Moore,stewartamanda@gmail.com,MA,F,2,2,"(datetime.datetime(1994, 3, 3, 16, 1, 52), 2966.0254626367837)"
8,Watkins,debra95@gmail.com,WA,F,3,1,"(datetime.datetime(1994, 3, 3, 17, 1, 52), 3284.2053371744687)"
30,Walker,bbutler@gmail.com,SF,F,11,2,"(datetime.datetime(1994, 3, 3, 18, 1, 52), 1555.7821700038082)"
23,Caldwell,stewartkenneth@hotmail.com,MA,M,9,2,"(datetime.datetime(1994, 3, 3, 19, 1, 52), 872.7757793107926)"
39,Cummings,kflores@hotmail.com,Texas,Not Specified,15,4,"(datetime.datetime(1994, 3, 3, 20, 1, 52), 205.92437200049173)"
76,Stanton,phillip64@gmail.com,Texas,F,13,2,"(datetime.datetime(1994, 3, 3, 21, 1, 52), 1924.4753095840197)"
65,Nelson,morganedward@yahoo.com,IL,M,8,3,"(datetime.datetime(1994, 3, 3, 22, 1, 52), 1648.141087517232)"
44,Watson,devin61@hotmail.com,IL,M,4,2,"(datetime.datetime(1994, 3, 3, 23, 1, 52), 2114.6314484419377)"
27,Morales,jesusmoore@hotmail.com,SF,F,7,2,"(datetime.datetime(1994, 3, 4, 0, 1, 52), 832.0812801138812)"
6,Stephens,zthompson@hotmail.com,MA,F,1,2,"(datetime.datetime(1994, 3, 4, 1, 1, 52), 1110.4083177835455)"
10,Moreno,williamrodriguez@yahoo.com,Texas,F,8,5,"(datetime.datetime(1994, 3, 4, 2, 1, 52), 3482.3594170595766)"
91,Romero,thomasgary@yahoo.com,IL,M,5,2,"(datetime.datetime(1994, 3, 4, 3, 1, 52), 1004.7208892647888)"
21,Anderson,michelle05@gmail.com,IL,Not Specified,9,3,"(datetime.datetime(1994, 3, 4, 4, 1, 52), 3576.8291527973597)"
81,Charles,daviscynthia@gmail.com,SF,M,4,1,"(datetime.datetime(1994, 3, 4, 5, 1, 52), 1716.2219842317083)"
23,Hernandez,bmurphy@hotmail.com,IL,F,2,2,"(datetime.datetime(1994, 3, 4, 6, 1, 52), 1398.651986262699)"
11,Salinas,vvaldez@gmail.com,IL,F,3,1,"(datetime.datetime(1994, 3, 4, 7, 1, 52), 1765.0848892283304)"
84,Baker,pbaker@hotmail.com,Texas,F,3,0,"(datetime.datetime(1994, 3, 4, 8, 1, 52), 1535.3370518138947)"
87,Martinez,jacquelinemoore@hotmail.com,WA,M,13,2,"(datetime.datetime(1994, 3, 4, 9, 1, 52), 281.1456178905241)"
74,Thompson,nwilson@yahoo.com,IL,F,6,1,"(datetime.datetime(1994, 3, 4, 10, 1, 52), 1590.3239271813882)"
79,Franco,brian48@yahoo.com,NY,F,8,5,"(datetime.datetime(1994, 3, 4, 11, 1, 52), 3231.9044302158068)"
23,Parker,nealmargaret@hotmail.com,MA,F,5,3,"(datetime.datetime(1994, 3, 4, 12, 1, 52), 228.39648289414615)"
37,Pugh,kbennett@yahoo.com,Texas,F,12,2,"(datetime.datetime(1994, 3, 4, 13, 1, 52), 3098.6700892022513)"
41,Arnold,jessica46@yahoo.com,WA,F,8,2,"(datetime.datetime(1994, 3, 4, 14, 1, 52), 3404.907075993744)"
47,Rice,cassidy76@hotmail.com,WA,M,9,5,"(datetime.datetime(1994, 3, 4, 15, 1, 52), 725.912988642259)"
74,Nguyen,xblanchard@hotmail.com,Texas,F,4,3,"(datetime.datetime(1994, 3, 4, 16, 1, 52), 2602.8877843779674)"
14,Hernandez,jbaker@hotmail.com,NY,F,8,5,"(datetime.datetime(1994, 3, 4, 17, 1, 52), 3512.36497650959)"
39,Molina,kerrilang@gmail.com,FL,F,3,2,"(datetime.datetime(1994, 3, 4, 18, 1, 52), 185.6185341734093)"
57,Anderson,frush@hotmail.com,MA,Not Specified,8,3,"(datetime.datetime(1994, 3, 4, 19, 1, 52), 1189.5222525365666)"
26,Holder,terry05@yahoo.com,Texas,F,8,2,"(datetime.datetime(1994, 3, 4, 20, 1, 52), 1634.1268694700013)"
17,Sanders,romanmarcus@hotmail.com,IL,F,6,2,"(datetime.datetime(1994, 3, 4, 21, 1, 52), 2035.6610930361267)"
57,Howard,emccall@gmail.com,MA,M,2,1,"(datetime.datetime(1994, 3, 4, 22, 1, 52), 2828.429463915852)"
83,Alexander,morgan45@gmail.com,NY,F,3,3,"(datetime.datetime(1994, 3, 4, 23, 1, 52), 3148.235489485722)"
29,Adams,lewisrodney@yahoo.com,IL,M,3,4,"(datetime.datetime(1994, 3, 5, 0, 1, 52), 1049.7062563920276)"
24,Massey,andrea89@gmail.com,IL,F,2,3,"(datetime.datetime(1994, 3, 5, 1, 1, 52), 613.1806594280836)"
86,Taylor,nielsenmelissa@yahoo.com,MA,M,10,0,"(datetime.datetime(1994, 3, 5, 2, 1, 52), 2507.3471885078384)"
37,Cruz,boydnicole@yahoo.com,MA,F,11,2,"(datetime.datetime(1994, 3, 5, 3, 1, 52), 3296.837150301711)"
31,Gomez,nmorris@hotmail.com,Texas,F,2,2,"(datetime.datetime(1994, 3, 5, 4, 1, 52), 1532.3264927684922)"
23,Torres,jamesmunoz@hotmail.com,NY,F,8,2,"(datetime.datetime(1994, 3, 5, 5, 1, 52), 1783.9576007326293)"
6,Wyatt,dianajohnson@hotmail.com,FL,F,13,2,"(datetime.datetime(1994, 3, 5, 6, 1, 52), 1963.5375150954337)"
39,Fernandez,molly32@yahoo.com,SF,F,5,3,"(datetime.datetime(1994, 3, 5, 7, 1, 52), 1499.8768977200389)"
62,Lewis,davidcooper@hotmail.com,SF,F,2,3,"(datetime.datetime(1994, 3, 5, 8, 1, 52), 3067.093561440068)"
50,Harvey,hannahtaylor@gmail.com,IL,M,9,1,"(datetime.datetime(1994, 3, 5, 9, 1, 52), 2967.144940424579)"
88,Robinson,marc18@gmail.com,NY,F,9,2,"(datetime.datetime(1994, 3, 5, 10, 1, 52), 1830.284960660539)"
34,Keller,nicholas50@yahoo.com,SF,F,2,4,"(datetime.datetime(1994, 3, 5, 11, 1, 52), 2926.653491670907)"
87,Johnson,aaron07@hotmail.com,WA,Not Specified,13,5,"(datetime.datetime(1994, 3, 5, 12, 1, 52), 2736.35569396467)"
50,Hatfield,hramos@gmail.com,NY,F,7,0,"(datetime.datetime(1994, 3, 5, 13, 1, 52), 2211.2557139218675)"
69,Quinn,samantha78@gmail.com,NY,F,13,1,"(datetime.datetime(1994, 3, 5, 14, 1, 52), 444.427992900598)"
83,Gray,alexiskelley@yahoo.com,Texas,F,2,2,"(datetime.datetime(1994, 3, 5, 15, 1, 52), 586.1019926240876)"
78,Smith,ejones@gmail.com,Texas,M,7,5,"(datetime.datetime(1994, 3, 5, 16, 1, 52), 1607.3494366538612)"
5,Shannon,tcarpenter@yahoo.com,MA,F,3,2,"(datetime.datetime(1994, 3, 5, 17, 1, 52), 1629.242830546153)"
75,Kirk,simmonsjennifer@gmail.com,WA,M,15,2,"(datetime.datetime(1994, 3, 5, 18, 1, 52), 2450.102565218746)"
59,Davis,elin@gmail.com,IL,Not Specified,1,2,"(datetime.datetime(1994, 3, 5, 19, 1, 52), 3165.2842640970366)"
38,Copeland,deannasanders@hotmail.com,Texas,F,10,3,"(datetime.datetime(1994, 3, 5, 20, 1, 52), 3229.0099385206663)"
10,Chavez,nicholsdiana@gmail.com,NY,F,1,4,"(datetime.datetime(1994, 3, 5, 21, 1, 52), 1004.949862946418)"
46,Santiago,jeremymckee@gmail.com,Texas,F,2,2,"(datetime.datetime(1994, 3, 5, 22, 1, 52), 3098.6680503546077)"
65,Cook,alopez@gmail.com,SF,F,4,2,"(datetime.datetime(1994, 3, 5, 23, 1, 52), 1989.444273704511)"
9,Tyler,phillipssusan@yahoo.com,MA,F,8,2,"(datetime.datetime(1994, 3, 6, 0, 1, 52), 3308.9057185914053)"
90,Thomas,christy32@gmail.com,SF,Not Specified,5,3,"(datetime.datetime(1994, 3, 6, 1, 1, 52), 1488.9502185998924)"
42,Hall,william57@yahoo.com,Texas,F,7,3,"(datetime.datetime(1994, 3, 6, 2, 1, 52), 1419.8956868782361)"
27,Small,cunninghamrobert@gmail.com,NY,F,11,2,"(datetime.datetime(1994, 3, 6, 3, 1, 52), 3558.097742955297)"
99,Bell,zhernandez@hotmail.com,WA,F,10,0,"(datetime.datetime(1994, 3, 6, 4, 1, 52), 2144.747631944211)"
15,Crosby,katherine15@yahoo.com,NY,M,15,2,"(datetime.datetime(1994, 3, 6, 5, 1, 52), 3145.6021093638374)"
67,Jackson,lauren68@gmail.com,Texas,M,10,2,"(datetime.datetime(1994, 3, 6, 6, 1, 52), 1704.662866790643)"
2,Lewis,pfowler@yahoo.com,Texas,F,5,3,"(datetime.datetime(1994, 3, 6, 7, 1, 52), 2506.509340822184)"
51,Ware,jeffreyboyd@yahoo.com,NY,F,13,2,"(datetime.datetime(1994, 3, 6, 8, 1, 52), 2634.9342134984117)"
91,Coleman,jeremy57@gmail.com,FL,M,11,2,"(datetime.datetime(1994, 3, 6, 9, 1, 52), 1929.673612434897)"
38,Russell,karla43@hotmail.com,NY,F,11,2,"(datetime.datetime(1994, 3, 6, 10, 1, 52), 2696.0310300222886)"
94,Costa,sarah21@hotmail.com,Texas,F,13,3,"(datetime.datetime(1994, 3, 6, 11, 1, 52), 818.0195810919878)"
94,Cain,ashleyherring@hotmail.com,IL,F,3,3,"(datetime.datetime(1994, 3, 6, 12, 1, 52), 2197.6732441117947)"
92,Williams,jessica48@hotmail.com,SF,F,15,3,"(datetime.datetime(1994, 3, 6, 13, 1, 52), 2052.5912997803252)"
51,Summers,jenniferdeleon@hotmail.com,WA,F,2,3,"(datetime.datetime(1994, 3, 6, 14, 1, 52), 3077.5782785134024)"
8,Brown,dianemorgan@hotmail.com,NY,M,13,2,"(datetime.datetime(1994, 3, 6, 15, 1, 52), 3552.1344550381)"
62,Barnes,harperjessica@hotmail.com,NY,M,14,2,"(datetime.datetime(1994, 3, 6, 16, 1, 52), 3042.8345081380576)"
56,Porter,joel80@gmail.com,MA,Not Specified,4,2,"(datetime.datetime(1994, 3, 6, 17, 1, 52), 816.4026943309019)"
68,Barnett,torresjames@hotmail.com,IL,F,3,3,"(datetime.datetime(1994, 3, 6, 18, 1, 52), 1353.9814545012991)"
77,Clark,john10@gmail.com,NY,F,12,1,"(datetime.datetime(1994, 3, 6, 19, 1, 52), 7.296794817022834)"
1,George,richardgreene@yahoo.com,FL,M,5,2,"(datetime.datetime(1994, 3, 6, 20, 1, 52), 3071.0210319854677)"
79,Ellis,justinglover@yahoo.com,NY,F,12,2,"(datetime.datetime(1994, 3, 6, 21, 1, 52), 1465.1512564096993)"
35,Mayer,brucelamb@hotmail.com,SF,M,4,2,"(datetime.datetime(1994, 3, 6, 22, 1, 52), 707.6443468637326)"
47,Welch,paul24@gmail.com,IL,F,10,2,"(datetime.datetime(1994, 3, 6, 23, 1, 52), 1824.4255850929162)"
48,Snow,bflores@hotmail.com,IL,F,2,1,"(datetime.datetime(1994, 3, 7, 0, 1, 52), 978.4947744183972)"
59,Porter,kimberly59@hotmail.com,IL,F,2,2,"(datetime.datetime(1994, 3, 7, 1, 1, 52), 3472.6591594770493)"
30,Sanchez,shaunphelps@gmail.com,Texas,M,6,2,"(datetime.datetime(1994, 3, 7, 2, 1, 52), 2871.1180647382444)"
3,Perry,jeremygeorge@hotmail.com,Texas,F,15,2,"(datetime.datetime(1994, 3, 7, 3, 1, 52), 2371.6134042467643)"
4,Harrison,cheryldalton@gmail.com,WA,F,7,2,"(datetime.datetime(1994, 3, 7, 4, 1, 52), 3379.0991126007357)"
78,Dawson,rgarcia@gmail.com,FL,M,14,2,"(datetime.datetime(1994, 3, 7, 5, 1, 52), 3358.591633365458)"
10,Berg,wilsonjoann@hotmail.com,IL,Not Specified,7,2,"(datetime.datetime(1994, 3, 7, 6, 1, 52), 1904.3420219596537)"
88,Murray,amiller@gmail.com,Texas,F,6,2,"(datetime.datetime(1994, 3, 7, 7, 1, 52), 2701.0089940548582)"
45,Thomas,linda42@hotmail.com,MA,M,13,1,"(datetime.datetime(1994, 3, 7, 8, 1, 52), 1411.530777941535)"
30,Bennett,amy91@yahoo.com,Texas,F,6,2,"(datetime.datetime(1994, 3, 7, 9, 1, 52), 318.6018479116494)"
77,Johnson,mcdonalddylan@hotmail.com,FL,F,7,3,"(datetime.datetime(1994, 3, 7, 10, 1, 52), 1827.0583402075852)"
92,Gonzales,lisamorris@hotmail.com,MA,M,12,5,"(datetime.datetime(1994, 3, 7, 11, 1, 52), 1901.7530596587503)"
68,Mathews,amandamatthews@hotmail.com,MA,F,11,2,"(datetime.datetime(1994, 3, 7, 12, 1, 52), 156.35079219204107)"
30,Stokes,chelsea37@yahoo.com,NY,M,11,2,"(datetime.datetime(1994, 3, 7, 13, 1, 52), 245.32616030164164)"
69,Roberts,xhendrix@yahoo.com,IL,M,6,0,"(datetime.datetime(1994, 3, 7, 14, 1, 52), 663.8699960979667)"
82,Drake,suzannegarner@hotmail.com,WA,F,6,2,"(datetime.datetime(1994, 3, 7, 15, 1, 52), 1250.9545329184737)"
27,Morales,icole@yahoo.com,MA,F,11,3,"(datetime.datetime(1994, 3, 7, 16, 1, 52), 2522.6160860942095)"
39,Anderson,sandersdanielle@gmail.com,FL,M,12,3,"(datetime.datetime(1994, 3, 7, 17, 1, 52), 2974.571896571353)"
20,Diaz,qlopez@gmail.com,NY,M,3,2,"(datetime.datetime(1994, 3, 7, 18, 1, 52), 3005.909416192463)"
55,Mcguire,watkinshelen@hotmail.com,Texas,F,13,3,"(datetime.datetime(1994, 3, 7, 19, 1, 52), 647.4070305918082)"
36,Roberts,jessica84@gmail.com,SF,F,10,1,"(datetime.datetime(1994, 3, 7, 20, 1, 52), 3293.3522566557904)"
11,Davis,rodriguezdaniel@gmail.com,MA,F,10,3,"(datetime.datetime(1994, 3, 7, 21, 1, 52), 1714.86170967372)"
80,Cannon,gomezstephanie@gmail.com,FL,M,13,2,"(datetime.datetime(1994, 3, 7, 22, 1, 52), 1502.6330511426286)"
17,Jones,ericfry@gmail.com,FL,M,15,5,"(datetime.datetime(1994, 3, 7, 23, 1, 52), 1762.7257593261838)"
22,Rodriguez,stanleybell@yahoo.com,IL,F,11,5,"(datetime.datetime(1994, 3, 8, 0, 1, 52), 3158.1535784880716)"
22,Molina,ryan50@hotmail.com,IL,F,15,4,"(datetime.datetime(1994, 3, 8, 1, 1, 52), 2862.2434736270825)"
60,Camacho,anthony52@hotmail.com,FL,F,13,3,"(datetime.datetime(1994, 3, 8, 2, 1, 52), 1969.9244068087528)"
94,Ho,luispope@gmail.com,SF,F,14,3,"(datetime.datetime(1994, 3, 8, 3, 1, 52), 1647.0341991485043)"
77,Garner,ogolden@hotmail.com,FL,Not Specified,9,2,"(datetime.datetime(1994, 3, 8, 4, 1, 52), 2529.481923674423)"
44,Shaw,michellefrazier@hotmail.com,Texas,M,13,3,"(datetime.datetime(1994, 3, 8, 5, 1, 52), 2757.249828267613)"
98,Hernandez,juliesullivan@gmail.com,IL,M,7,3,"(datetime.datetime(1994, 3, 8, 6, 1, 52), 2243.564757971412)"
41,Freeman,carly61@yahoo.com,Texas,F,15,3,"(datetime.datetime(1994, 3, 8, 7, 1, 52), 579.5144040986333)"
62,Cooke,mcdanielsarah@yahoo.com,Texas,M,6,4,"(datetime.datetime(1994, 3, 8, 8, 1, 52), 216.0856984031185)"
26,Burke,wmiller@hotmail.com,SF,F,4,2,"(datetime.datetime(1994, 3, 8, 9, 1, 52), 2782.338201783327)"
59,Perez,matthewayala@yahoo.com,WA,M,14,2,"(datetime.datetime(1994, 3, 8, 10, 1, 52), 1854.1860937994447)"
4,Marsh,gregorymeza@gmail.com,SF,M,5,2,"(datetime.datetime(1994, 3, 8, 11, 1, 52), 1956.3273817872305)"
14,Oneal,jasonhull@hotmail.com,Texas,F,9,3,"(datetime.datetime(1994, 3, 8, 12, 1, 52), 2266.6414221262053)"
78,Lester,pattonclaudia@gmail.com,WA,F,3,2,"(datetime.datetime(1994, 3, 8, 13, 1, 52), 3457.981577618623)"
18,Oliver,hartdavid@gmail.com,Texas,M,9,3,"(datetime.datetime(1994, 3, 8, 14, 1, 52), 2005.2992380084877)"
98,Campbell,ibishop@hotmail.com,WA,M,3,2,"(datetime.datetime(1994, 3, 8, 15, 1, 52), 512.3716112637777)"
52,Montoya,robert01@hotmail.com,SF,M,13,2,"(datetime.datetime(1994, 3, 8, 16, 1, 52), 328.5014255216025)"
27,Jones,fchapman@gmail.com,MA,F,9,3,"(datetime.datetime(1994, 3, 8, 17, 1, 52), 2853.966292889975)"
65,Ramos,henrydiane@yahoo.com,MA,M,11,2,"(datetime.datetime(1994, 3, 8, 18, 1, 52), 606.2085041317189)"
89,Rubio,renee15@hotmail.com,WA,F,11,3,"(datetime.datetime(1994, 3, 8, 19, 1, 52), 2910.8132092169453)"
63,Smith,jeffrey23@gmail.com,SF,F,14,1,"(datetime.datetime(1994, 3, 8, 20, 1, 52), 3307.055709013815)"
53,Flynn,kirk75@hotmail.com,IL,M,3,2,"(datetime.datetime(1994, 3, 8, 21, 1, 52), 556.0118113053263)"
3,Taylor,jenniferwhite@yahoo.com,SF,F,10,1,"(datetime.datetime(1994, 3, 8, 22, 1, 52), 2957.8008198555367)"
24,Jones,wilsonamanda@gmail.com,FL,F,7,2,"(datetime.datetime(1994, 3, 8, 23, 1, 52), 2512.148687865763)"
30,Chavez,carlalexander@gmail.com,FL,M,3,2,"(datetime.datetime(1994, 3, 9, 0, 1, 52), 2346.888831461159)"
47,Bass,jasonmejia@yahoo.com,SF,F,10,2,"(datetime.datetime(1994, 3, 9, 1, 1, 52), 2466.2278173971795)"
85,Miller,qbrady@yahoo.com,NY,F,12,5,"(datetime.datetime(1994, 3, 9, 2, 1, 52), 3088.905650473775)"
60,Hicks,torresscott@gmail.com,WA,F,2,3,"(datetime.datetime(1994, 3, 9, 3, 1, 52), 2120.9193100787043)"
90,Chapman,christopher28@gmail.com,Texas,F,8,3,"(datetime.datetime(1994, 3, 9, 4, 1, 52), 548.8699507715505)"
47,Gonzales,kingphillip@yahoo.com,WA,F,8,2,"(datetime.datetime(1994, 3, 9, 5, 1, 52), 154.66840852034002)"
94,Beasley,burnetterik@hotmail.com,FL,F,15,2,"(datetime.datetime(1994, 3, 9, 6, 1, 52), 866.9828096286776)"
61,Ball,lesliejackson@yahoo.com,NY,F,10,2,"(datetime.datetime(1994, 3, 9, 7, 1, 52), 3448.1354210817935)"
54,Wilson,walkertraci@gmail.com,WA,F,5,3,"(datetime.datetime(1994, 3, 9, 8, 1, 52), 2106.5417933021854)"
13,Howard,thomas43@hotmail.com,NY,M,11,2,"(datetime.datetime(1994, 3, 9, 9, 1, 52), 1549.3059060424757)"
62,Moore,matthew26@gmail.com,WA,F,8,2,"(datetime.datetime(1994, 3, 9, 10, 1, 52), 882.1147403694613)"
26,Norris,kpeterson@yahoo.com,WA,F,5,1,"(datetime.datetime(1994, 3, 9, 11, 1, 52), 1229.5374816092435)"
37,Becker,williammoses@gmail.com,FL,F,5,3,"(datetime.datetime(1994, 3, 9, 12, 1, 52), 404.1039744168711)"
25,Mcdonald,kristamurillo@gmail.com,MA,M,3,1,"(datetime.datetime(1994, 3, 9, 13, 1, 52), 1512.3310700453594)"
20,Walker,cheryl24@yahoo.com,MA,F,7,3,"(datetime.datetime(1994, 3, 9, 14, 1, 52), 1300.6587633871668)"
49,Wood,katherineoconnor@hotmail.com,WA,F,14,2,"(datetime.datetime(1994, 3, 9, 15, 1, 52), 1649.5943902105378)"
20,Wallace,donaldjones@hotmail.com,FL,M,10,0,"(datetime.datetime(1994, 3, 9, 16, 1, 52), 3374.3830377538366)"
44,Hernandez,sharon72@yahoo.com,IL,M,5,2,"(datetime.datetime(1994, 3, 9, 17, 1, 52), 375.94806338522636)"
75,Bennett,ybrooks@hotmail.com,Texas,F,14,4,"(datetime.datetime(1994, 3, 9, 18, 1, 52), 2605.245116763538)"
57,Todd,andersonsteven@gmail.com,FL,F,2,0,"(datetime.datetime(1994, 3, 9, 19, 1, 52), 3066.477246165709)"
34,Ruiz,patrickgarrett@hotmail.com,WA,F,10,2,"(datetime.datetime(1994, 3, 9, 20, 1, 52), 416.1224456192134)"
66,Stout,edwinmeadows@gmail.com,Texas,M,15,3,"(datetime.datetime(1994, 3, 9, 21, 1, 52), 650.5535407528039)"
100,Nelson,laurajohnson@gmail.com,WA,M,7,3,"(datetime.datetime(1994, 3, 9, 22, 1, 52), 2552.5150954853684)"
54,Thomas,ericramirez@hotmail.com,Texas,M,9,2,"(datetime.datetime(1994, 3, 9, 23, 1, 52), 1311.855776711139)"
54,Bautista,dharrison@yahoo.com,SF,F,6,3,"(datetime.datetime(1994, 3, 10, 0, 1, 52), 2629.765393143042)"
85,Miller,elizabeth31@yahoo.com,WA,M,8,2,"(datetime.datetime(1994, 3, 10, 1, 1, 52), 937.6458884271939)"
13,Drake,annaphillips@yahoo.com,NY,M,1,3,"(datetime.datetime(1994, 3, 10, 2, 1, 52), 3135.472498250243)"
66,Patel,parkerblake@yahoo.com,Texas,F,9,2,"(datetime.datetime(1994, 3, 10, 3, 1, 52), 1916.6123804833035)"
10,Hammond,edavis@gmail.com,NY,Not Specified,15,3,"(datetime.datetime(1994, 3, 10, 4, 1, 52), 295.82237797376183)"
57,Reilly,greenepaige@yahoo.com,MA,F,4,2,"(datetime.datetime(1994, 3, 10, 5, 1, 52), 943.0326022353065)"
29,Vargas,charleswilliams@hotmail.com,WA,M,10,0,"(datetime.datetime(1994, 3, 10, 6, 1, 52), 2831.5577753430584)"
48,Hansen,edwardsamber@gmail.com,MA,F,10,2,"(datetime.datetime(1994, 3, 10, 7, 1, 52), 2058.6876869180155)"
6,Bell,uholland@yahoo.com,NY,F,4,2,"(datetime.datetime(1994, 3, 10, 8, 1, 52), 2776.8233106905827)"
89,Hunter,briggsstephen@yahoo.com,SF,M,7,1,"(datetime.datetime(1994, 3, 10, 9, 1, 52), 2791.051771396728)"
4,Soto,troberts@hotmail.com,NY,F,5,2,"(datetime.datetime(1994, 3, 10, 10, 1, 52), 1979.9461185883613)"
32,Odom,ryandaniels@yahoo.com,Texas,F,7,2,"(datetime.datetime(1994, 3, 10, 11, 1, 52), 771.9572044355314)"
89,Walker,qbrown@yahoo.com,MA,F,8,2,"(datetime.datetime(1994, 3, 10, 12, 1, 52), 593.6628745799017)"
31,Mcdonald,hdean@yahoo.com,NY,F,2,3,"(datetime.datetime(1994, 3, 10, 13, 1, 52), 684.7525796771498)"
99,Henderson,martinezemily@yahoo.com,MA,F,7,2,"(datetime.datetime(1994, 3, 10, 14, 1, 52), 2216.3075375918916)"
85,Moran,xhampton@gmail.com,Texas,Not Specified,5,2,"(datetime.datetime(1994, 3, 10, 15, 1, 52), 2361.0890257267793)"
51,Norton,holmesandrew@gmail.com,Texas,F,15,0,"(datetime.datetime(1994, 3, 10, 16, 1, 52), 1312.5991579653767)"
79,Martinez,howardthomas@gmail.com,FL,F,9,2,"(datetime.datetime(1994, 3, 10, 17, 1, 52), 799.5649907460811)"
49,Allen,fernandovance@hotmail.com,Texas,M,7,1,"(datetime.datetime(1994, 3, 10, 18, 1, 52), 2312.4507100420005)"
48,Woods,smithsean@gmail.com,SF,F,7,2,"(datetime.datetime(1994, 3, 10, 19, 1, 52), 2411.11594649364)"
61,Bennett,murraypatricia@yahoo.com,Texas,F,4,2,"(datetime.datetime(1994, 3, 10, 20, 1, 52), 3272.147041024917)"
19,Peterson,dhanna@gmail.com,SF,F,14,4,"(datetime.datetime(1994, 3, 10, 21, 1, 52), 1883.6078200862798)"
63,Davis,kellyadams@yahoo.com,NY,M,13,2,"(datetime.datetime(1994, 3, 10, 22, 1, 52), 2492.926753982811)"
11,Williams,tjones@hotmail.com,Texas,F,9,3,"(datetime.datetime(1994, 3, 10, 23, 1, 52), 1598.2843594782714)"
78,Martin,michaelbrown@hotmail.com,IL,F,11,2,"(datetime.datetime(1994, 3, 11, 0, 1, 52), 832.715930811892)"
77,Watson,ryanreed@gmail.com,FL,M,7,2,"(datetime.datetime(1994, 3, 11, 1, 1, 52), 2836.8193027332754)"
71,Ramsey,brian35@hotmail.com,WA,F,8,2,"(datetime.datetime(1994, 3, 11, 2, 1, 52), 49.88698539030403)"
73,Campbell,dean16@gmail.com,IL,M,3,3,"(datetime.datetime(1994, 3, 11, 3, 1, 52), 1798.5000273747373)"
97,Hurley,amy95@gmail.com,MA,F,5,2,"(datetime.datetime(1994, 3, 11, 4, 1, 52), 2592.0361286850757)"
58,Hall,dwashington@gmail.com,FL,M,11,2,"(datetime.datetime(1994, 3, 11, 5, 1, 52), 1098.6484115991916)"
43,Parker,xnolan@yahoo.com,MA,M,13,4,"(datetime.datetime(1994, 3, 11, 6, 1, 52), 598.9537338148315)"
24,Norton,brad74@hotmail.com,MA,F,13,2,"(datetime.datetime(1994, 3, 11, 7, 1, 52), 2675.493705053828)"
7,Mitchell,misty75@gmail.com,WA,M,9,3,"(datetime.datetime(1994, 3, 11, 8, 1, 52), 3389.480447008475)"
30,Alvarado,bwest@yahoo.com,FL,M,1,4,"(datetime.datetime(1994, 3, 11, 9, 1, 52), 3201.599509591024)"
55,Lindsey,blakelatoya@hotmail.com,SF,M,11,3,"(datetime.datetime(1994, 3, 11, 10, 1, 52), 618.7142757193567)"
61,Walls,bbrown@yahoo.com,SF,M,4,2,"(datetime.datetime(1994, 3, 11, 11, 1, 52), 605.375562266819)"
12,Simpson,kdalton@yahoo.com,SF,M,7,3,"(datetime.datetime(1994, 3, 11, 12, 1, 52), 323.2549413029362)"
46,Gibbs,dward@hotmail.com,NY,F,6,2,"(datetime.datetime(1994, 3, 11, 13, 1, 52), 550.637446893757)"
80,Jones,davisjulie@yahoo.com,Texas,M,1,3,"(datetime.datetime(1994, 3, 11, 14, 1, 52), 2046.0810201228492)"
72,Yoder,mnguyen@hotmail.com,MA,F,10,2,"(datetime.datetime(1994, 3, 11, 15, 1, 52), 1178.9299422832273)"
9,Smith,youngtravis@gmail.com,SF,M,1,4,"(datetime.datetime(1994, 3, 11, 16, 1, 52), 777.8628029397028)"
34,Hill,tiffanysmith@hotmail.com,WA,M,5,2,"(datetime.datetime(1994, 3, 11, 17, 1, 52), 2960.0424196881067)"
